applicant_id,self_reported_expenses,annual_income,self_reported_debt,requested_amount,age,province,employment_status,months_employed
APP00282,3712.7092050539377,73981.08025941528,331.36616396369504,4563.291226858371,58,ON,Part-time,555
APP00283,5016.991660064248,97609.53963765682,1153.2587770579826,1542.082215925194,41,ON,Part-time,75
APP00284,7254.681684501628,41838.85847742055,223.0158744150523,11454.864574991136,25,ON,Part-time,149
APP00285,1132.3122325912539,115017.0293132323,1008.1044058944065,7392.627064705865,99,ON,Full-time,207
APP00286,4063.664052774615,33769.02108044128,217.8254404007722,9962.455494817274,55,ON,Part-time,241
APP00287,4850.729091426954,57953.134466498756,272.95578720422196,5654.300173025034,25,ON,Full-time,575
APP00288,5408.270639715397,72360.84570566703,331.6071344597056,10936.461343228042,95,ON,Part-time,235
APP00289,8183.606413952167,65987.6594364758,338.49288172211357,6316.5004370747865,100,ON,Part-time,125
APP00290,1716.781950432169,50317.87239711467,239.58310414005223,7313.398544207364,40,BC,Full-time,257
APP00291,8078.314518266223,56981.89073096791,598.5748733215921,6409.733780689226,96,ON,Full-time,92
APP00292,6928.784276966522,52314.307812124265,429.660113962347,9066.061254544167,100,BC,Unemployed,0
APP00293,5558.708141989593,50823.59721837689,356.9900679106324,7233.216853622686,35,ON,Full-time,207
APP00294,6995.278704025719,78261.11116779577,598.9380947407371,3987.588159384375,37,ON,Part-time,417
APP00295,4120.177389516564,67509.93901985306,803.9008915093824,2600.934844549109,57,ON,Full-time,288
APP00296,1383.9758596812458,49269.10974122084,579.22071566185,7667.368277712755,54,BC,Part-time,215
APP00297,6657.652402653674,79443.82345032699,804.8165638297746,6380.979577017399,33,ON,Part-time,512
APP00298,5246.723066856222,66510.51412127717,767.4661401415734,2055.7326636572425,81,ON,Full-time,573
APP00299,6393.748005427755,77403.25404521439,528.6952042251984,5351.7921237259525,47,ON,Full-time,368
APP00300,3379.9878102849,73263.22946095357,537.9409560960914,6662.540642004989,78,BC,Full-time,401
APP00301,9068.66577339836,47298.17365046292,438.97126811647684,10095.82557208149,74,BC,Full-time,201
APP00302,5873.6986857557695,51270.51722120786,480.0740290091698,1837.1116141669859,58,ON,Full-time,581
APP00303,854.0248429087383,75895.56628857557,620.8888760945794,4833.448830706032,34,ON,Part-time,285
APP00304,4498.039907044286,72841.16623300157,546.7080671427207,10049.217349814238,51,BC,Unemployed,0
APP00305,7563.560547436343,60273.93216138197,746.4827606790333,8132.663249487367,34,ON,Part-time,63
APP00306,7941.345617322724,62825.96233251626,691.6738597589119,4189.541539841654,48,ON,Part-time,361
APP00307,4945.970527637588,88985.16360109023,693.3280489403952,10298.686342249066,84,ON,Part-time,187
APP00308,8947.475708313012,50789.96366099659,519.4511693367681,6426.229386189616,62,BC,Part-time,483
APP00309,2676.6843719429758,71471.54513429479,458.348027440979,6481.870804415066,56,BC,Part-time,371
APP00310,4105.986972382666,57083.34485182058,285.4972718257526,11742.460731204228,69,ON,Full-time,21
APP00311,8985.9691056897,56818.71864355268,403.61698836596867,11418.281535600163,78,ON,Full-time,308
APP00312,8962.567164715789,84335.529530524,634.6057437505538,4943.859517068283,36,BC,Full-time,46
APP00313,6857.127688246809,77695.32518889217,334.4376655406385,2546.3704152939054,23,ON,Part-time,194
APP00314,8589.805471222202,77418.2914863265,848.2412535544873,4582.334055059035,58,ON,Full-time,57
APP00315,887.7326695623267,89730.77767752558,642.4674347648368,1335.3158634252684,24,ON,Full-time,554
APP00316,8649.949762077764,61036.456822503904,549.5408060490735,1228.4467538143033,94,BC,Full-time,457
APP00317,3206.199065502268,74422.3334353538,355.96399752247913,5350.743498765611,30,ON,Unemployed,0
APP00318,1783.3151242821632,55262.25683767077,310.84873429190037,11351.218049669576,30,BC,Part-time,333
APP00319,2393.6983634204635,66847.91352284062,774.1510497827579,10584.930753554285,91,ON,Full-time,16
APP00320,4179.685080138871,58330.6258208081,538.92031117607,6625.871173093853,40,ON,Part-time,513
APP00321,2511.9200460446723,62443.92634056947,754.678586681238,7217.490192879138,67,ON,Unemployed,0
APP00322,3205.6758601649904,72509.47867206212,905.6131971120797,1065.2684642066213,68,BC,Full-time,150
APP00323,1349.784860716421,47451.30280328706,344.757486123162,3370.5127141714206,98,ON,Full-time,213
APP00324,2961.767655589985,113623.0475070561,756.3536541592991,1272.5153962782213,22,ON,Full-time,391
APP00325,5722.838145420012,44851.85606745151,507.7065856195586,9299.934859649264,68,ON,Full-time,281
APP00326,4418.53708091064,42136.468553689905,526.218277246367,2602.1037562914753,21,BC,Unemployed,0
APP00327,3467.187612359112,85850.15974078231,808.1656700719245,10559.518127244986,34,BC,Part-time,539
APP00328,7464.52128857114,76912.54477157643,830.1047400471608,8076.56745043367,32,ON,Part-time,342
APP00329,8935.09971393318,73142.24677700482,781.2480992572565,3523.605441672847,82,ON,Full-time,337
APP00330,7567.892229023971,73235.02856144354,522.0068996766277,2734.923487915747,59,ON,Unemployed,0
APP00331,3320.007021176792,60430.63353697091,540.990330574487,7903.871710153584,86,ON,Full-time,75
APP00332,7444.421678375536,46339.46039877782,514.7761611585742,10909.20678310556,77,BC,Full-time,93
APP00333,1519.801824740512,62048.20316943314,614.3360931889059,8901.962408058198,20,ON,Full-time,546
APP00334,1303.179880912909,49502.42570594364,214.99060818560068,4834.013167637154,28,ON,Part-time,115
APP00335,3456.2703703615894,81264.24313855653,566.6187742724812,7461.219547955118,93,ON,Part-time,421
APP00336,8077.02369044057,58035.38852919372,311.6866454124224,4418.378649096635,44,ON,Full-time,113
APP00337,2463.482472423019,47347.831766164214,289.2053748895353,11990.645234565247,22,ON,Part-time,368
APP00338,632.5340889867958,55078.22422914207,645.098871608058,9237.231073080362,46,ON,Full-time,60
APP00339,1317.095352063551,68651.95587026051,307.15645314450904,7758.19803732429,20,BC,Full-time,282
APP00340,8587.449685295802,51216.042863681534,307.2112009762531,5655.8505704241215,84,ON,Full-time,237
APP00341,6337.832847472876,47394.399481341025,319.74211073191026,7799.67519285513,34,ON,Full-time,45
APP00342,2532.0116336997667,65253.282368500404,607.3362643408641,4757.776687140683,75,ON,Part-time,197
APP00343,5552.958253281813,65278.33189959468,562.5369445279744,1317.5132340383384,41,BC,Part-time,499
APP00344,5275.796224253504,52095.95118589777,311.8244326420837,5345.973745922961,41,ON,Full-time,583
APP00345,6554.359784406613,52660.13376891502,291.4918621231516,11235.289015378536,95,ON,Full-time,449
APP00346,2331.8755442161632,65025.86847063947,399.25776739227405,7889.312042512524,39,ON,Part-time,195
APP00347,8644.029871943976,39281.15485104353,328.1710125768883,1923.5127337799177,43,ON,Full-time,195
APP00348,3093.6856208001286,39762.77025072041,255.53470929744898,10734.929747345284,76,BC,Full-time,575
APP00349,6941.316539762369,48893.13116359963,589.8151581988442,3957.623342756663,55,BC,Full-time,582
APP00350,161.24646372214892,56890.9365145029,456.9599593403821,3681.4644239100016,67,BC,Full-time,310
APP00351,3726.5712989414724,66582.54497064103,310.05050750831975,4268.000656583529,95,ON,Full-time,591
APP00352,3517.098179588083,94422.2789443559,967.2511289069366,7349.2245973855315,33,ON,Full-time,548
APP00353,5434.844285830145,78450.51728293492,541.8611800626543,6991.569027773743,46,ON,Full-time,389
APP00354,727.362617771965,57811.55256069713,555.7082168655649,6405.551300851699,85,ON,Full-time,435
APP00355,7901.313737261083,60308.03369412593,391.79836304388306,8892.905498638896,22,ON,Full-time,496
APP00356,2177.8080176756853,44898.813840667564,400.62603275953467,4481.915044684549,65,BC,Part-time,201
APP00357,6770.378148820102,60317.13616430337,639.438298785262,9602.709737296742,68,ON,Part-time,534
APP00358,8032.121232440932,55621.654469663015,661.9017401220206,2928.5384621645903,78,ON,Full-time,297
APP00359,5618.769562415131,66818.88526199038,423.8138944471679,9608.828679847102,80,ON,Full-time,494
APP00360,7408.832067219855,47323.21142456227,329.23426667825174,8301.911157753111,85,ON,Full-time,331
APP00361,6618.603122150055,70878.99591845322,569.5519638979051,8515.291405023452,90,ON,Full-time,261
APP00362,3555.2979715200763,96061.81205952,1142.4750086555875,6297.08736839986,61,ON,Part-time,55
APP00363,8088.585390335653,58706.012045872354,685.5819474737802,8337.016859489511,76,BC,Full-time,282
APP00364,2947.01369885528,68421.26736007177,336.33516260554217,1877.7675121540315,70,BC,Full-time,442
APP00365,5712.129177515171,74605.436769465,392.87833881679137,10367.06228754304,94,ON,Full-time,259
APP00366,7453.977391415395,53774.75098299263,446.1104842686577,1611.0195683641061,87,ON,Full-time,562
APP00367,3789.559098125076,64870.82147387787,327.93242123978536,2636.1566085864724,64,ON,Full-time,146
APP00368,3027.6760761742503,60882.629626490736,429.009892761111,7344.686793469599,43,BC,Unemployed,0
APP00369,4593.4601017282275,62456.66870340543,337.4665896621769,9133.526010023606,43,BC,Part-time,391
APP00370,8179.634943491536,48099.28205127747,455.35604552601666,1838.767207808788,53,ON,Full-time,373
APP00371,9299.217631456648,61100.69483854141,738.0431503712863,11128.412955345519,79,BC,Part-time,45
APP00372,5450.834128598902,70426.50426584526,878.4143938205992,11709.684136807684,33,ON,Full-time,397
APP00373,6614.662053236519,93738.90098293834,683.7011821276926,7665.451903084821,92,BC,Full-time,262
APP00374,9032.736222389141,80878.77541339493,740.7233021139635,6293.678009145202,53,ON,Unemployed,0
APP00375,985.468514129424,115714.38113584131,1307.830601517489,9155.344695077247,47,ON,Full-time,479
APP00376,2320.7857786616505,48181.056114040926,247.91645648078833,4611.93087559926,56,BC,Unemployed,0
APP00377,7089.0000625158245,78796.32644069937,781.1108804624077,6425.908775156171,87,ON,Part-time,565
APP00378,8237.444619122996,64082.594328078856,485.342164016444,11077.661294958414,42,BC,Unemployed,0
APP00379,8570.29028330578,116992.64457642539,688.4492229055396,11512.209677656869,37,ON,Part-time,485
APP00380,4151.0717685493255,47592.76245355025,358.0378210927489,11197.760276563034,64,ON,Full-time,516
APP00381,893.3990229186684,47146.210435891146,226.2862074330352,3886.9287366022418,67,BC,Part-time,572
APP00382,4377.814772996199,50670.93096172643,504.76994247769136,3557.1594423843976,62,ON,Full-time,584
APP00383,2307.3459020705377,32072.580295329473,201.18666404296133,4274.3095652224565,91,ON,Part-time,486
APP00384,2911.9645499662415,51802.77293953179,350.2755199342845,5854.4222362730625,44,ON,Full-time,587
APP00385,7722.675568375058,48299.94333753814,249.98492927556066,4455.841540711599,43,BC,Part-time,466
APP00386,755.2708602588687,63452.292348450355,721.5895754209885,5116.340753129638,53,BC,Part-time,466
APP00387,8275.81217480702,67201.59475503414,556.3419989005463,7827.006473328355,54,ON,Part-time,22
APP00388,4276.690858241691,106486.84301503205,951.4128021991429,9387.782448033735,32,ON,Part-time,396
APP00389,5960.639311005951,80664.39996157729,718.8762140095507,9091.140180947088,74,ON,Part-time,209
APP00390,896.52231235679,51013.94819184271,387.06540478534595,9958.659237870672,24,ON,Full-time,563
APP00391,3373.590783572796,46323.33290499092,267.3357818292179,1354.028435369424,50,BC,Part-time,145
APP00392,897.0091901484578,70298.18196873517,729.4214044097657,1525.0716864663168,44,BC,Part-time,420
APP00393,9615.437228811095,40817.06378014572,213.28829647370142,9683.212567574923,33,ON,Part-time,349
APP00394,8072.616493262504,105068.0058999861,528.7317913321752,6863.867045570951,67,ON,Unemployed,0
APP00395,4596.327543564602,86401.25681762314,871.3171014995642,7359.547411383323,74,BC,Full-time,305
APP00396,2236.025483236711,52689.56826704754,311.2359714942948,1578.455462358148,55,ON,Full-time,44
APP00397,9334.551052498522,36278.66499362695,243.90531976930083,3808.45181288398,71,BC,Part-time,107
APP00398,3445.965957269718,91042.99780170192,739.8969344533231,8021.897353740255,76,ON,Full-time,150
APP00399,1609.8443168737476,58604.309358043414,463.6339854590349,10451.000791217437,96,BC,Full-time,264
APP00400,5631.643884539549,87927.71703175544,885.5633609933485,11086.817368995427,54,ON,Part-time,110
APP00401,9437.74120344816,37593.9032014159,351.95155080085647,6504.6144541858985,29,BC,Full-time,18
APP00402,38.30290500322575,50671.19884683064,483.2327124877856,7000.216560120174,45,ON,Unemployed,0
APP00403,2381.2484325399873,60748.55499842119,614.6003856407873,10163.545941758899,20,ON,Unemployed,0
APP00404,9384.476404104076,61513.973729540914,406.3063207702235,6913.870608220901,40,ON,Full-time,336
APP00405,1710.8596685716204,52992.5079721692,363.14587151139085,6685.443780910491,84,BC,Part-time,239
APP00406,1132.4345163981986,73114.38741793398,571.5094228065426,10955.924415370491,35,ON,Full-time,328
APP00407,5701.872157998045,44030.56523459885,296.2751323685301,9689.25993161468,22,BC,Part-time,294
APP00408,8618.4382329483,58116.89076660159,719.1664327180818,10999.79778997424,32,BC,Full-time,413
APP00409,4771.098176939261,62881.9321673841,688.5843675137728,3400.717602592692,25,ON,Part-time,461
APP00410,9945.642566845247,70774.71726914344,392.0062303577597,6768.130353208924,97,BC,Full-time,81
APP00411,6791.716995379928,75087.5412409556,316.3651835913834,10267.193414526937,34,BC,Part-time,255
APP00412,740.7490721044774,43283.76222983873,195.78084937624595,2222.6261021381983,84,ON,Part-time,363
APP00413,9928.321316819754,38280.320335372206,237.35822713138097,9741.283697233579,37,ON,Full-time,457
APP00414,4078.9423678019043,88985.48197571687,455.5250511972962,3012.707217563564,19,BC,Part-time,443
APP00415,2874.0253384548255,67011.50959127123,577.0462249762477,9889.306304838532,49,BC,Unemployed,0
APP00416,5578.791835778856,48454.45211439868,548.3409540935414,7732.010313125549,22,BC,Part-time,533
APP00417,3043.075918208643,96593.91800685889,995.5212452821409,3125.5959063335386,76,BC,Part-time,238
APP00418,864.5750712015232,62794.8193896487,374.4711822486823,6206.895972660812,74,ON,Full-time,261
APP00419,14.283430791767193,86397.55192500347,647.4771180717069,8500.956831068488,71,BC,Full-time,273
APP00420,4495.833529202623,61894.1538656895,519.8563273755533,7972.381909718966,61,ON,Full-time,280
APP00421,8368.634222265922,112549.66191155676,1228.860211634537,5699.719158548748,92,ON,Full-time,150
APP00422,5723.151856300766,102695.92512832013,1146.0194324192225,10893.031818130197,67,ON,Full-time,152
APP00423,9992.072989434408,56287.975958793686,661.2515870778009,6711.897559366287,78,ON,Part-time,573
APP00424,2868.4664564719997,81177.77244029319,682.7356773480758,6564.540283815572,34,ON,Full-time,12
APP00425,2804.5506476005535,73610.15346177424,732.5895613388782,1684.756489355997,91,ON,Full-time,14
APP00426,1597.494602339442,91447.0076596361,466.22761028665053,11143.324287774009,99,ON,Part-time,511
APP00427,1640.6358826533517,45408.22008568191,403.10729623698,2948.282255462103,78,ON,Full-time,542
APP00428,2851.865960100478,74513.89544155705,464.89952674068587,6811.791627802097,65,BC,Full-time,445
APP00429,7928.400452735272,83320.74285528583,646.9278582602515,9839.243615403411,33,ON,Full-time,318
APP00430,9057.567906364478,35785.698847458145,338.18991640059244,3369.9860465120764,81,ON,Full-time,238
APP00431,9750.871697076813,42529.27371810878,268.2838512645228,6801.106189679252,46,BC,Unemployed,0
APP00432,2322.896540964526,32897.62716941074,151.3798179993114,3647.534001456749,38,ON,Part-time,539
APP00433,8812.975456140917,55943.829105503726,237.8702972231138,9356.64497579903,81,ON,Full-time,74
APP00434,3282.5508927733704,75221.18169176434,327.3121441273479,7207.752846604658,51,BC,Full-time,434
APP00435,1128.4054451688442,95190.22915627329,403.24940004555924,10415.734464346579,54,ON,Unemployed,0
APP00436,8700.249255201656,62016.38473888974,315.4334501235001,10840.138031651211,31,ON,Part-time,298
APP00437,6361.056346436186,98864.95714071552,609.2460006001559,8136.0683068993785,80,ON,Full-time,296
APP00438,1647.3089608106172,40090.51403203201,240.951176954407,8979.30370774839,86,BC,Part-time,14
APP00439,4298.312575130026,36384.958243961024,450.80859997082507,7041.421098755501,41,BC,Full-time,395
APP00440,2872.5769487706766,59650.69956589168,400.6569002507763,5228.716063741212,90,ON,Full-time,191
APP00441,7367.94568710197,68060.01031770099,355.8522082415061,8129.29715322918,31,BC,Full-time,421
APP00442,4534.162306242681,60061.06301162818,523.3133153988166,10991.174858360617,58,BC,Unemployed,0
APP00443,9892.79945106385,32620.390097842534,369.1425160945027,5583.484184745817,48,ON,Part-time,106
APP00444,547.4498225959512,59052.930812266364,579.7326493592918,4458.510290111749,43,ON,Full-time,394
